text,hate_score
山东这些年确实落后了，高铁建设没跟上趟，越来越因循守旧，政府职能僵化。再不奋起直追就真完了,0.0
遇见新疆人要小心,50.0
说的对，没素质的都是学历低的，偷井盖的都是河南的,50.0
很多国内媒体批评素质低的国内游客的新闻还少么？一般都是和发达国家的人比，从来没看过和印度人比素质的新闻。,30.0
洋垃圾用这词时是在说中国女人太easy太白痴。人家只是来用你的，然后还贬低看不起你，你然后还觉得自己找了个外国人很高贵很得意。这些倒贴女真的让人无语。,80.0
这种学校就是对付家长的，我那个学校里说是军事化都是面子上而已，男女混乱都是很正常的，恶心学校。,0.0
西藏不仅仅是小孩子，连中年妇女都围着你叫给钱给钱。 他们从不知道脸为何物。,50.0
呵呵什么，苏联在东北把强奸抢劫的士兵都枪毙了，美国士兵强奸英法妇女完事给点巧克力和丝袜就算嫖娼。 更别提k党高官妻子都被强奸还有人洗地,50.0
鬼子至今不道歉，动辄就变相炒作中国威胁论，逢年过节还要去神厕烧纸，有谁见到右翼亲善了，,50.0
你不住黑人区，那你对中国人被歧视欺负的事情就没有一点发言权,50.0
还有一个原因，在中国地主阶级被干翻了。如果把美国那些奴隶主批倒批臭，黑人才能真正迎来平等，现在的白左就在这么做......好像哪里不对,25.0
你没见识过，有些男的讨论起女的，真的很恶心,0.0
我就是那个跟男人抢功劳骂下属的女性,60.0
对这种男的恶心，现实很残酷有条件的男孩绝对不会娶非处，除非女方各方面都非处优秀包括女方家有钱,60.0
我就是歧视黑人,100.0
哦哦，不过正常男人都不喜欢自己女朋友穿的太露吧，反正我不喜欢我女朋友穿得太露啊，自己女朋友被别的男人视奸感觉不好啊,0.0
东北民风彪悍也没彪悍到随便打人啊，打人警察不抓起来么，还差点打死，看夸大其词。,0.0
辽宁人想去北京很正常，大家都想往发达的地方走，不过北京人为什么放着家门口的学校不上宁可去贫穷又落后的东北呢,30.0
中国人歧视中国人,50.0
我们河南人家里没有一个井盖都不好意思跟人打招呼.。.,30.0
你们北人拍的文艺作品里的上海人的形象几乎就是朝鲜电影里美国人的形象，这个也是事实。问题是上海没有对你们北方搞威胁恐吓制裁吧？,50.0
且不讨论反不反同，艾滋的事儿男同性恋自己心里没点逼数？中了艾的大礼包然后恶意传播的人少了？异性性行为不代表异性恋。多少是同妻多少是恶意传播心里没点逼数？,60.0
在美国就业上明显有高等教育背景的亚裔比更低层次教育背景的白人黑人更有优势啊。,0.0
因为女主天真的以为糟蹋自己就是在惩罚男生[思考],60.0
可怕，这都能扯出歧视女性？是有多自卑？,0.0
我觉得她就是一个五五分的胖女子，原来觉得她挺瘦的，后来看到她越来越胖，虽然gigi歧视亚裔但是确实比贝拉好,60.0
我毫不同情，不过是批了个中国皮的美国人，他们决定加入美国就已经非我族类。干起仗来对我们渗透的威胁更大，,75.0
也讨厌中国女权的女权癌,60.0
太真实了，“国家定位…”“你们就是粮仓…”所以拥有一亿人的人口大省不配有好学校，只配给国家种地，然后反过来其他省再讽刺河南人的教育素质不够高,50.0
这个我也会，“日本将美国视为国家防卫的头号威胁”,0.0
日本人狼子野心从来不可忽视，所以他们在战后短短三三十年经济立马又能立马反弹，虽然我们整天骂日本人虚伪什么的，但不得不承认人家城府就是比我们深。就像香港台湾人现在也开始学习日本人这一套，当今时代社会利字当头从来没有什么对错，只能说适者生存吧。,0.0
都说黑人不是反对种族歧视，是反对歧视黑人,60.0
真的特别讨厌黑人 无论建立在什么立场上 犹太人最信奉的一句话是 人无完人 因此他们只会提升自己而不是抨击他人 喜欢抨击他人的人我不知道 是已经站在巅峰了还是,75.0
女权癌在涉及到中国传统观念一般这么回:8102年了，大清都亡了,50.0
其实讨厌种族歧视和讨厌黑人有时候并不矛盾。很多海外华人深受歧视，又不堪黑人的骚扰，就会产生这样的想法。当然层主玩梗，我觉得很低级。,30.0
不是呀，广东人连福建人都吃啊，哈哈，不过没关系，我还会偷井盖呢，厉不厉害,30.0
这叫稍稍批评，那您倒是说人家这条新闻哪里不客观啦？不是逃难跑回来内地干嘛，别人没说有香港本地人帮忙？不是受到了废青的威胁？,50.0
我也有北京户口，但我从来都都说自己是外地的，可能因为我来自被黑比较狠的河南，感觉我身边熟悉的北京人都挺瞧不起外地人的……,30.0
受害者有错的思维越来越多强奸犯才更不会被抓住，因为没人敢报案，阿富汗女人被强奸了女人要被判刑。推波助澜的就是你们这群人，这才是现实。,0.0
1. 性别对立是客观存在的，但是搞成这样乌烟瘴气的样子，这就是微博的问题。,0.0
流动人口大城市都有，有哪个大城市想上海人这样排外的？为什么上海的中国人犯罪率比别的城市高？都是一样的外来人口咋上海就不一样了？多出的部分怎么解释？其实很简单，多出来的部分就是上海人警察恶意歧视出来的。,50.0
莫名其妙 自我gc的人最恶心了，无论是男的还是女的,60.0
是不是这个人黑人哥们以前碰到许多easy girl?然后造成他的这种印象:中国女生都是这么容易。我只想说what the fxxk…,60.0
腾讯的客服普通话话一口广东腔，说实话总有种骗子的第一感觉,25.0
直接就告诉她，那今天我就教你什么是素质！ 女人不能打，女泼妇，尽管下手,60.0
楼下就有一个贬义的，一肚子酸水，讨厌绍兴人又讨厌杭州人，这种浙江人应该赶到外地去,75.0
"他们是敌人！敌人！""",0.0
不来中国的黑人才是好黑人,80.0
哎，哪怕中午分手，晚上再找人睡啊。男的再垃圾也是男友啊。,60.0
别说我们国家的人讨厌黑人，看看国外？米国那是一言不合拔枪就射，要么跪杀，,75.0
男性什么时候被放到乳胶衣里面，插鼻饲管进食，十几小时不让上厕所，还要满足别人兽欲了？,0.0
不赞成。 爹妈出钱让你读那么多年书，不是让你去干一个农村大妈比你干得还溜的活的。,50.0
女人都是臭猪,75.0
"舔老外这方面一直没能和世界接轨""",25.0
虽然黑人确实有很多恶心的，但是因为一个人一棍子打死所有黑人真的合适吗,25.0
有病吧？所有东北人都是这样吗？正因为有你这样的人地域黑邪风才严重！（╯－＿－）╯╧╧,50.0
不不不，其实这件事让人不爽的是”女权斗士“们的双重标准。女汉子是性别歧视，是男权社会的产物，所以都是男人们的错；娘炮是性别歧视，,50.0
不想说太多反正到中国的外教老师，都说他们国家的人很自私很欣赏我们挺同学之间的关系。,0.0
我管的了自己管不了别人啊，我卖的保真也保不了也挨骗啊，广东好卖家当然有，我没水平从那么多骗子里筛出来，要恨恨骗子去，恨做假货的去，你买你的，我不买我的，多说没用,0.0
所以，大多数印度人民自愿选择了极端贫穷？,25.0
太恐怖了，不想生，为什么一定要女人生，真可怕，打死都不生,0.0
江西对外省喜欢闹事的移民不友好，我家这边曾经有很多某个省份的人，他们大多素质低，经常和我们本地人打群架，就被镇政府给请走了很多,50.0
外省人吃的惯清淡的口味？我一直以为广东以外都是重口味的，没有地域歧视，因为我遇到的外地人十有九都偏重口味，包括我的江浙朋友，他们不算很重，但是偏重,30.0
作为山东人 真的很烦酒桌文化 尤其是给领导敬酒 简直逼死社恐,0.0
白人歧视亚裔的很少，黑人是实打实欺负亚裔，认为亚裔矮小懦弱,75.0
我觉得有些判断标准很扯淡。,0.0
**的是传奇模式还不能存档 一回合又贼久 想歇一歇都不行 真不知道是什么愚蠢的设定。最恶心的是那个投石兵 半个满编的投石兵可以打我一个满编的部队 我直接黑人问号???,60.0
“看不起我是吧，你若是福建人我会闻不出来？”,50.0
"周边都买来收藏！谁可以告诉我南京教育局的教育有没有在弱化唱白历史！？！""",0.0
真不是我地域黑 一开公麦听到的全是东北人的声音 就是那种喊麦的嗓门 有友好的也有类似答主说的这类人 巨恶心,50.0
微博女拳倒是把男的也休产假给写进法律里去啊，现在除了恶心人还能做什么？,60.0
这就是所谓的是女的被骚扰怪衣服穿的少么？,0.0
田园女权刚被打压掉，田园男权就趁机冒头了是吧，不陪老公看别人的老婆的女人不是懂事的女人，我呸！,60.0
现实我还没见过女人出轨还把自己男人毒死的呢,0.0
个人认为，移民且久居国外的人都是相当自私的，抛弃了家人和朋友，选择一个陌生的，过更好生活的地方。追逐利益没问题，但是当权衡了情感和利益最后选择利益最大化的人，一定是自私的。,0.0
有一说一，其他国家素质也不见得有多好，就最近江苏运猪车翻了，被人抢猪肉，确实是素质差，但是最近美国也是直接0元购，素质还比我们更低，你看过美国人旅游素质低新闻？,0.0
第二点是我疏忽了，抱歉。第一点我也认同。而且从比例上讲，高素质群体听嘻哈的比例相比低素质群体低了很多。黑人区的车里几乎都是大喇叭放着嘻哈,50.0
中国艾滋传播一直是男男占大头，和黑人有毛关系，而且就从这些新闻里看也是国人互相传播的比较多吧,0.0
很多同性恋的归宿是什么，结婚？我就有一个朋友被心机骗结婚后生完孩子，然后就不碰不管天天和gay出去，祸害一个女孩的一生,75.0
日本人我不知道，但是总有人黑河南。被某些网络中国人称为偷井盖，称为荷兰人。游戏里，天天都有人公屏被骂。丑陋的中国人里说的也就是这些人吧！窝里斗。黑的多了自己都有些被洗脑了，不透露名字证明你是哪里人，偷井盖。真是太阳他妈！喷子见一个举报一个。,50.0
这活该啥？前者除了黑人纯粹的坏以外，小姑娘遭遇这么悲惨的事儿也是因为咱们中国教育的缺失而导致的，缺少自我保护意识，受害者怎该受到谴责？后者曹先生被这个女人坑的体无完肤，家里独子没了，老太太怎么活？,50.0
搞地域歧视，一会儿不要东北人一会儿不招河南人！,50.0
这是凭借着自己是北大的，就清高，自傲，看不起别的呗，这种人怎么说呢？娇生惯养铸造的优越感。 你怎么能否决人家？人家分数低可能是资源问题，就像是北京人，为什么他们分数较低就可以进入我们外地人需要211得分才能进的北京本地大学呢？,50.0
呵呵，歧视黑人白人的言语，V社马上就有处罚。到了华人这就成了一贯的冷处理？还什么越来越好，俱乐部态度看似爱国，其实是和稀泥。,50.0
你翻翻我的回复，我说骂直男癌的和骂女权的都有，都不少。抱歉，男权不是褒义，你不用想象了。知乎主流既反田园女权，又反直男癌。,0.0
我覺得農村人都應該去當記者，絕不遜色香港記者。,0.0
在我的心目中，女人（女权）攻击男人和皇汉攻击日本人一个性质，俞敏洪攻击女人和杜嘉班纳辱华一个性质。,50.0
另外世界公交车我们没怎么说，而是说很多伪女权使用easygirl字眼反讽中国女性，将往外推。而有部分则是信息不对称，只根据自己所了解的片面信息来对比。而且说实话，知乎上你很容易犯将十来个知乎用户＝整个知乎＝中国的错误。,0.0
我记得有个黑人说过中国女生应该喜欢他因为在中国他是外国人（手动白眼）,50.0
能不能保证没有核辐射？另外，吃了核食就会变成核污染源，不欢迎台湾同胞来祸害我们。,80.0
有，太他*的有了。 广东省考面试，无领导小组，我们七个人，四男三女，四个男的最高分等于三个女的最低分，我真是服了。,0.0
白人我也看不起[飙泪笑][飙泪笑][飙泪笑]主要来中国的外国人都差不多，所以懒得区分就一视同仁了。跟同学在北京经常看到一些老外和easygirl都会去调侃。主要我们穿的比你帅也比你贵，,80.0
女人像女人不是贬义但是男人像女人就是恶心。,60.0
我很理解男生不娶跟黑人有关系的女生，太恶心了,75.0
这些女人都是什么垃圾货色？？我就想知道她们的父母作何感想呢？？,60.0
我们宿舍那个江西的也超级恶心,50.0
从来只看日本的，对欧美的片子没感觉。欧美片子太机械化，太暴力，好特么像打架，除非偶尔想找点猎奇的，不然还是日本的好。可惜的是，日本的缺少有趣的剧情，,0.0
台湾的17好一点……话说这玩意就不该赚钱，靠讨好观众赚钱能不自个恶心么？,0.0
事实上，看了半天的文章，我也没看懂这两个考生具体的家庭信息，没看懂河南考试院是如何泄露录取信息的，而好多人一味地喷北大不按照规则出牌，又拿未名湖bbs的截图说事喷北大的学生素质低。 这是我现在看到的，不代表真相。,0.0
不存在男拳这种组织，其实都是一些男性自发反击女权压迫而已，还有我们打击的是女权和平权这种邪恶思想，目前女性已经标榜自己是弱势群体，女性被男性压迫，男女不平等这种极端平均主义思想了，,50.0
这事里第一恶心的就是各种踢皮球不作为的派出所，第二才是银行。你个人搞it，逻辑思维强，老婆懂法律，人又在北京，这么多有利条件加起来，然而也花了三个月。完全不敢想没有你这些条件的人在中国办这类事会花多长时间,0.0
哈哈哈哈，在北京，我就看到内城的瞧不起外城的，老北京瞧不起新北京，新北京瞧不起外地人，外地人瞧不起河南人，你觉得五十六个民族一家亲么,30.0
因为他们是真的歧视黑人，在他们的心中，黑人和歧视几乎可以划等号，所以他们会不自觉的对所有涉及黑人的东西，表达自己的正义感，用这种虚伪的行为掩盖自己歧视的想法。,60.0
看在中国女权发展得如此艰难的份上，请不要继续使用「直男癌」这类词了,0.0
遇到过全中国各地各族的人，有好人有坏人，可能样本容量还是太小，没遇到过一个好的河南人，不好意思,50.0
所以你的真女权是什么意思？男人压力太大呵呵，要是男女平等，工作没有性别歧视，男人需要承受这么大的所谓房车压力吗？一边占着便宜一边又叽歪,50.0
翻了好多评论。发现很多男性和答主老公同一个想法啊。他们一定有共同话题，并且深以为然，并且通过相同的想法觉得自己都是对的。好恶心啊,0.0
胡桃夹子里的玩具士兵明明就是白人玩具，变成人类以后居然成了黑人，简直无语，就不能做一个黑人特殊玩具士兵吗？看着真恶心。,75.0
是的。比如他说的“难道黑黄混血我还要补一半吗？”明显就是嘲讽。因为美国的政策实际情况，并不是黑黄混血就不受歧视。而且很多黑人是奴隶主强奸女奴留下的后代，他这样说有嘲笑别人不是“纯种黑人”的意思。,50.0
"要是这种愚民政策能继续辐射，特别是能影响他们的年轻人，他们会在自大中慢慢停滞不前甚至倒退，我们就继续闷声努力搞发展。""",0.0
是我的话不要求日本道歉，但有能力的话一定会武力报复！,0.0
我在想，美国13%的黑人贡献了55%的犯罪率，你让美国警察怎么想？,75.0
韩国人和日本人其实很看不起台湾人，香港人都看不起他们。井底之蛙,50.0
我这么说的话，可能会被屏蔽。对方把你当做泄欲工具，你却要认可，在中国强奸罪是仅次于谋杀的。男人可以时候拍拍屁股没事，你可以吗？,60.0
中国是五十六个民族的中国，绝对不接受其他种族的入侵！,80.0
大概就像别人问去美国怎么防抢劫，然后我说别去黑人区，接着一群黑人兄弟(大概还有智障白左)就跳出来喷我了╮(╯▽╰)╭能理解能理解,60.0
奥斯卡也那个吊样，都是“政治正确”挂帅，有黑人、同性恋被歧视的文艺片，基本稳赢啊，那个什么为奴十二载月光男孩都什么玩意！,75.0
